timestamp,Date,Time,Indoor-Temp(°C),Humidity(%),CO2(ppm),Weather,Control,temperature_2m (°C),relative_humidity_2m (%),direct_radiation (W/m²),diffuse_radiation (W/m²),dew_point_2m (°C),apparent_temperature (°C),precipitation (mm),rain (mm),snowfall (cm),snow_depth (m),weather_code (wmo code),pressure_msl (hPa),surface_pressure (hPa),cloud_cover (%),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%),et0_fao_evapotranspiration (mm),vapour_pressure_deficit (kPa),wind_gusts_10m (km/h),wind_direction_100m (°),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),soil_temperature_0_to_7cm (°C),soil_temperature_7_to_28cm (°C),soil_temperature_28_to_100cm (°C),soil_temperature_100_to_255cm (°C),soil_moisture_0_to_7cm (m³/m³),soil_moisture_7_to_28cm (m³/m³),soil_moisture_28_to_100cm (m³/m³),soil_moisture_100_to_255cm (m³/m³),shortwave_radiation (W/m²),direct_normal_irradiance (W/m²),global_tilted_irradiance (W/m²),terrestrial_radiation (W/m²),terrestrial_radiation_instant (W/m²),global_tilted_irradiance_instant (W/m²),direct_normal_irradiance_instant (W/m²),diffuse_radiation_instant (W/m²),direct_radiation_instant (W/m²),shortwave_radiation_instant (W/m²)
2024-07-02 05:30:00,45475.0,0.229166666666667,22.9,72.2,2240,多云~晴,PID,23.4,91.0,0.0,157.5,21.799999999999997,25.700000000000003,0.7,0.7,0.0,0.0,53.0,1001.1500000000001,998.8499999999999,100.0,13.0,8.5,100.0,0.115,0.26,32.4,247.0,17.049999999999997,24.25,245.5,24.2,24.8,23.2,18.3,0.434,0.4355,0.4085,0.298,157.5,0.0,157.5,1269.5,1234.25,152.7,0.0,152.7,0.0,152.7
2024-07-02 06:00:00,45475.0,0.25,23.2,72.7,2385,多云~晴,PID,23.4,90.0,0.0,185.0,21.7,25.6,0.5,0.5,0.0,0.0,53.0,1001.2,998.9,100.0,11.0,11.0,100.0,0.13,0.28,33.1,251.0,17.2,24.7,250.0,24.2,24.8,23.2,18.3,0.432,0.435,0.409,0.298,185.0,0.0,185.0,1239.8,1187.6,177.2,0.0,177.2,0.0,177.2
2024-07-02 06:30:00,45475.0,0.270833333333333,23.6,73.2,2610,多云~晴,PID,23.95,86.5,4.0,190.5,21.6,26.15,0.25,0.25,0.0,0.0,28.0,1001.4000000000001,999.0999999999999,100.0,25.5,15.0,100.0,0.14500000000000002,0.395,32.95,249.0,16.95,24.299999999999997,247.5,24.25,24.75,23.2,18.3,0.4295,0.4345,0.4095,0.298,194.5,4.75,194.5,1177.1999999999998,1109.8,183.05,4.4,179.35,3.6999999999999997,183.05
2024-07-02 07:00:00,45475.0,0.291666666666667,23.9,73.6,2324,多云~晴,PID,24.5,83.0,8.0,196.0,21.5,26.7,0.0,0.0,0.0,0.0,3.0,1001.6,999.3,100.0,40.0,19.0,100.0,0.16,0.51,32.8,247.0,16.7,23.9,245.0,24.3,24.7,23.2,18.3,0.427,0.434,0.41,0.298,204.0,9.5,204.0,1114.6,1032.0,188.9,8.8,181.5,7.4,188.9
2024-07-02 07:30:00,45475.0,0.3125,24.2,73.8,2590,多云~晴,PID,25.15,79.5,31.0,229.5,21.4,27.4,0.0,0.0,0.0,0.0,3.0,1001.55,999.25,100.0,25.5,11.0,100.0,0.2,0.655,31.7,241.5,15.899999999999999,22.35,238.5,24.65,24.7,23.2,18.3,0.425,0.433,0.41,0.298,260.5,43.05,260.5,1023.4,928.4,234.7,38.3,207.1,27.6,234.7
2024-07-02 08:00:00,45475.0,0.333333333333333,25.3,74.3,2327,多云~晴,PID,25.8,76.0,54.0,263.0,21.3,28.1,0.0,0.0,0.0,0.0,3.0,1001.5,999.2,100.0,11.0,3.0,100.0,0.24,0.8,30.6,236.0,15.1,20.8,232.0,25.0,24.7,23.2,18.3,0.423,0.432,0.41,0.298,317.0,76.6,317.0,932.2,824.8,280.5,67.8,232.7,47.8,280.5
2024-07-02 08:30:00,45475.0,0.354166666666667,25.5,74.3,2346,多云~晴,PID,25.9,76.5,44.5,231.5,21.5,28.35,0.0,0.0,0.0,0.0,3.0,1001.55,999.25,100.0,9.5,2.0,100.0,0.215,0.785,28.8,223.0,14.899999999999999,20.8,218.5,25.15,24.7,23.2,18.3,0.4215,0.431,0.4105,0.298,276.0,71.15,276.0,818.55,702.45,236.95,60.95,198.64999999999998,38.3,236.95
2024-07-02 09:00:00,45475.0,0.375,26.7,74.6,2370,多云~晴,PID,26.0,77.0,35.0,200.0,21.7,28.6,0.0,0.0,0.0,0.0,3.0,1001.6,999.3,100.0,8.0,1.0,100.0,0.19,0.77,27.0,210.0,14.7,20.8,205.0,25.3,24.7,23.2,18.3,0.42,0.43,0.411,0.298,235.0,65.7,235.0,704.9,580.1,193.4,54.1,164.6,28.8,193.4
2024-07-02 09:30:00,45475.0,0.395833333333333,26.9,74.5,2188,多云~晴,PID,25.65,80.0,29.0,162.5,21.95,28.450000000000003,0.0,0.0,0.0,0.0,3.0,1001.85,999.55,100.0,4.0,1.0,100.0,0.155,0.655,26.3,206.0,14.149999999999999,21.3,198.5,25.25,24.7,23.2,18.3,0.4185,0.4295,0.411,0.298,191.5,66.80000000000001,191.5,576.65,447.35,148.6,50.85,126.15,22.450000000000003,148.6
2024-07-02 10:00:00,45475.0,0.416666666666667,26.2,74.1,2339,多云~晴,PID,25.3,83.0,23.0,125.0,22.2,28.3,0.0,0.0,0.0,0.0,3.0,1002.1,999.8,100.0,0.0,1.0,100.0,0.12,0.54,25.6,202.0,13.6,21.8,192.0,25.2,24.7,23.2,18.3,0.417,0.429,0.411,0.298,148.0,67.9,148.0,448.4,314.6,103.8,47.6,87.7,16.1,103.8
2024-07-02 10:30:00,45475.0,0.4375,26.2,73.7,2318,多云~晴,PID,24.8,84.5,13.0,84.0,22.049999999999997,27.8,0.0,0.0,0.0,0.0,3.0,1002.55,1000.25,100.0,0.0,1.0,100.0,0.08499999999999999,0.475,24.85,203.0,13.3,22.5,193.0,25.049999999999997,24.7,23.2,18.3,0.416,0.4285,0.411,0.298,97.0,43.650000000000006,97.0,314.15,180.45000000000002,57.1,26.0,49.4,8.450000000000003,57.8
2024-07-02 11:00:00,45475.0,0.458333333333333,25.3,73.1,2531,多云~晴,PID,24.3,86.0,3.0,43.0,21.9,27.3,0.0,0.0,0.0,0.0,3.0,1003.0,1000.7,100.0,0.0,1.0,100.0,0.05,0.41,24.1,204.0,13.0,23.2,194.0,24.9,24.7,23.2,18.3,0.415,0.428,0.411,0.298,46.0,19.4,46.0,179.9,46.3,10.4,4.4,11.1,0.8,11.8
2024-07-02 11:30:00,45475.0,0.479166666666667,25.3,72.6,2357,多云~晴,PID,24.0,87.0,1.5,22.0,21.799999999999997,26.950000000000003,0.0,0.0,0.0,0.0,3.0,1003.6,1001.3,97.0,0.0,0.5,97.0,0.04,0.375,23.200000000000003,203.5,13.05,23.7,195.0,24.7,24.65,23.2,18.3,0.4145,0.4275,0.411,0.298,23.5,9.7,23.5,96.65,23.15,5.2,2.2,5.55,0.4,5.9
2024-07-02 12:00:00,45475.0,0.5,25.9,72.2,2459,多云~晴,PID,23.7,88.0,0.0,1.0,21.7,26.6,0.0,0.0,0.0,0.0,3.0,1004.2,1001.9,94.0,0.0,0.0,94.0,0.03,0.34,22.3,203.0,13.1,24.2,196.0,24.5,24.6,23.2,18.3,0.414,0.427,0.411,0.298,1.0,0.0,1.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02 12:30:00,45475.0,0.520833333333333,25.9,71.7,2528,多云~晴,PID,23.75,89.0,0.0,0.5,21.85,26.8,0.0,0.0,0.0,0.0,3.0,1004.9000000000001,1002.5999999999999,97.0,0.0,3.0,97.0,0.02,0.32,21.4,201.5,12.45,23.35,194.0,24.65,24.8,23.2,18.3,0.412,0.4255,0.4105,0.298,0.5,0.0,0.5,6.700000000000001,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02 13:00:00,45475.0,0.541666666666667,26.7,71.3,2217,多云~晴,PID,23.8,90.0,0.0,0.0,22.0,27.0,0.0,0.0,0.0,0.0,3.0,1005.6,1003.3,100.0,0.0,6.0,100.0,0.01,0.3,20.5,200.0,11.8,22.5,192.0,24.8,25.0,23.2,18.3,0.41,0.424,0.41,0.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02 13:30:00,45475.0,0.5625,26.5,70.6,2269,多云~晴,PID,23.65,90.0,0.0,0.0,21.9,26.8,0.0,0.0,0.0,0.0,3.0,1005.9000000000001,1003.5999999999999,100.0,0.0,6.5,100.0,0.01,0.295,20.5,202.0,11.9,22.7,194.0,24.6,24.95,23.2,18.3,0.4095,0.4235,0.41,0.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02 14:00:00,45475.0,0.583333333333333,25.6,69.6,2296,多云~晴,PID,23.5,90.0,0.0,0.0,21.8,26.6,0.0,0.0,0.0,0.0,3.0,1006.2,1003.9,100.0,0.0,7.0,100.0,0.01,0.29,20.5,204.0,12.0,22.9,196.0,24.4,24.9,23.2,18.3,0.409,0.423,0.41,0.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02 14:30:00,45475.0,0.604166666666667,25.4,68.9,2217,多云~晴,PID,23.45,89.5,0.0,0.0,21.65,26.55,0.0,0.0,0.0,0.0,3.0,1006.4000000000001,1004.0999999999999,99.5,0.0,3.5,99.5,0.01,0.305,20.85,209.0,11.4,22.6,203.0,24.25,24.85,23.2,18.3,0.4085,0.4225,0.41,0.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02 15:00:00,45475.0,0.625,24.2,67.9,2220,多云~晴,PID,23.4,89.0,0.0,0.0,21.5,26.5,0.0,0.0,0.0,0.0,3.0,1006.6,1004.3,99.0,0.0,0.0,99.0,0.01,0.32,21.2,214.0,10.8,22.3,210.0,24.1,24.8,23.2,18.3,0.408,0.422,0.41,0.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02 15:30:00,45475.0,0.645833333333333,23.9,67.2,2290,多云~晴,PID,23.299999999999997,89.5,0.0,0.0,21.5,26.45,0.0,0.0,0.0,0.0,3.0,1006.7,1004.4,99.5,0.0,0.5,99.5,0.005,0.30000000000000004,19.799999999999997,217.0,10.45,21.75,212.5,24.0,24.75,23.2,18.3,0.4075,0.422,0.41,0.2985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02 16:00:00,45475.0,0.666666666666667,23.6,66.5,2259,多云~晴,PID,23.2,90.0,0.0,0.0,21.5,26.4,0.0,0.0,0.0,0.0,3.0,1006.8,1004.5,100.0,0.0,1.0,100.0,0.0,0.28,18.4,220.0,10.1,21.2,215.0,23.9,24.7,23.2,18.3,0.407,0.422,0.41,0.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02 16:30:00,45475.0,0.6875,23.3,65.8,2285,多云~晴,PID,23.2,91.0,0.0,0.0,21.65,26.5,0.0,0.0,0.0,0.0,3.0,1006.7,1004.4,100.0,0.0,1.0,100.0,0.0,0.255,17.85,219.5,9.85,21.1,214.5,23.799999999999997,24.65,23.2,18.3,0.407,0.4215,0.41,0.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02 17:00:00,45475.0,0.708333333333333,22.9,65.2,2389,多云~晴,PID,23.2,92.0,0.0,0.0,21.8,26.6,0.0,0.0,0.0,0.0,3.0,1006.6,1004.3,100.0,0.0,1.0,100.0,0.0,0.23,17.3,219.0,9.6,21.0,214.0,23.7,24.6,23.2,18.3,0.407,0.421,0.41,0.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02 17:30:00,45475.0,0.729166666666667,22.6,64.6,2603,多云~晴,PID,23.1,93.0,0.0,0.0,21.9,26.6,0.0,0.0,0.0,0.0,3.0,1006.6500000000001,1004.3499999999999,99.5,0.0,1.0,99.5,0.0,0.2,17.1,223.5,9.649999999999999,20.95,218.0,23.6,24.55,23.2,18.35,0.4065,0.4205,0.41,0.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02 18:00:00,45475.0,0.75,23.1,64.4,2361,多云~晴,PID,23.0,94.0,0.0,0.0,22.0,26.6,0.0,0.0,0.0,0.0,3.0,1006.7,1004.4,99.0,0.0,1.0,99.0,0.0,0.17,16.9,228.0,9.7,20.9,222.0,23.5,24.5,23.2,18.4,0.406,0.42,0.41,0.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02 18:30:00,45475.0,0.770833333333333,22.8,64.0,2419,多云~晴,PID,23.0,94.5,0.0,0.0,22.05,26.65,0.0,0.0,0.0,0.0,3.0,1006.85,1004.55,98.0,2.5,0.5,97.5,0.0,0.16,16.75,223.5,9.45,20.45,216.5,23.45,24.45,23.2,18.4,0.4055,0.42,0.41,0.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02 19:00:00,45475.0,0.791666666666667,23.3,63.9,2209,多云~晴,PID,23.0,95.0,0.0,0.0,22.1,26.7,0.0,0.0,0.0,0.0,3.0,1007.0,1004.7,97.0,5.0,0.0,96.0,0.0,0.15,16.6,219.0,9.2,20.0,211.0,23.4,24.4,23.2,18.4,0.405,0.42,0.41,0.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02 19:30:00,45475.0,0.8125,23,63.7,2280,多云~晴,PID,22.95,95.0,0.0,0.0,22.05,26.7,0.0,0.0,0.0,0.0,3.0,1007.3,1005.0,97.0,2.5,0.0,96.5,0.0,0.14500000000000002,16.200000000000003,217.0,8.5,19.2,206.5,23.35,24.35,23.2,18.4,0.405,0.4195,0.41,0.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02 20:00:00,45475.0,0.833333333333333,21.9,63.3,2219,多云~晴,PID,22.9,95.0,0.0,0.0,22.0,26.7,0.0,0.0,0.0,0.0,3.0,1007.6,1005.3,97.0,0.0,0.0,97.0,0.0,0.14,15.8,215.0,7.8,18.4,202.0,23.3,24.3,23.2,18.4,0.405,0.419,0.41,0.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02 20:30:00,45475.0,0.854166666666667,21.7,63.2,2276,多云~晴,PID,22.75,95.5,0.0,0.0,21.95,26.65,0.0,0.0,0.0,0.0,3.0,1007.85,1005.55,96.5,2.0,0.0,96.5,0.0,0.13,14.75,216.5,6.8,16.75,202.0,23.25,24.25,23.2,18.4,0.4045,0.4185,0.41,0.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02 21:00:00,45475.0,0.875,20.7,63.1,2399,多云~晴,PID,22.6,96.0,0.0,0.0,21.9,26.6,0.0,0.0,0.0,0.0,3.0,1008.1,1005.8,96.0,4.0,0.0,96.0,0.0,0.12,13.7,218.0,5.8,15.1,202.0,23.2,24.2,23.2,18.4,0.404,0.418,0.41,0.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02 21:30:00,45475.0,0.895833333333333,20.5,63.2,2289,多云~晴,PID,23.0,94.5,2.0,12.0,22.1,26.950000000000003,0.0,0.0,0.0,0.0,3.0,1008.4000000000001,1006.0999999999999,98.0,2.0,0.0,98.0,0.01,0.155,13.5,213.0,7.1,15.1,194.5,23.25,24.15,23.2,18.4,0.4035,0.418,0.41,0.299,14.0,16.1,14.0,53.05,116.6,19.85,22.8,26.35,4.4,30.75
2024-07-02 22:00:00,45475.0,0.916666666666667,20.4,63.5,2251,多云~晴,PID,23.4,93.0,4.0,24.0,22.3,27.3,0.0,0.0,0.0,0.0,3.0,1008.7,1006.4,100.0,0.0,0.0,100.0,0.02,0.19,13.3,208.0,8.4,15.1,187.0,23.3,24.1,23.2,18.4,0.403,0.418,0.41,0.299,28.0,32.2,28.0,106.1,233.2,39.7,45.6,52.7,8.8,61.5
2024-07-02 22:30:00,45475.0,0.9375,20.4,63.8,2252,多云~晴,PID,23.85,92.0,9.5,55.5,22.5,27.75,0.0,0.0,0.0,0.0,3.0,1009.1,1006.8,100.0,0.0,0.0,100.0,0.045,0.23,15.3,205.0,9.100000000000001,16.5,187.5,23.5,24.05,23.2,18.4,0.403,0.4175,0.41,0.299,65.0,43.1,65.0,236.95000000000002,367.35,89.4,59.599999999999994,85.65,14.65,100.3
2024-07-02 23:00:00,45475.0,0.958333333333333,20.3,64.2,2283,多云~晴,PID,24.3,91.0,15.0,87.0,22.7,28.2,0.0,0.0,0.0,0.0,3.0,1009.5,1007.2,100.0,0.0,0.0,100.0,0.07,0.27,17.3,202.0,9.8,17.9,188.0,23.7,24.0,23.2,18.4,0.403,0.417,0.41,0.299,102.0,54.0,102.0,367.8,501.5,139.1,73.6,118.6,20.5,139.1
2024-07-02 23:30:00,45475.0,0.979166666666667,20.4,64.8,2212,多云~晴,PID,24.75,89.5,20.0,119.5,22.85,28.85,0.0,0.0,0.0,0.0,3.0,1009.75,1007.45,100.0,0.0,2.0,100.0,0.1,0.335,17.3,207.0,9.25,15.75,196.0,24.049999999999997,24.0,23.2,18.4,0.4025,0.4165,0.41,0.299,139.5,53.25,139.5,498.85,627.9,175.55,68.25,150.3,25.2,175.55
2024-07-03 00:00:00,45476.0,0.0,19.6,69.2,2168,阴~大雨,PID,25.2,88.0,25.0,152.0,23.0,29.5,0.0,0.0,0.0,0.0,3.0,1010.0,1007.7,100.0,0.0,4.0,100.0,0.13,0.4,17.3,212.0,8.7,13.6,204.0,24.4,24.0,23.2,18.4,0.402,0.416,0.41,0.299,177.0,52.5,177.0,629.9,754.3,212.0,62.9,182.0,29.9,212.0
2024-07-03 00:30:00,45476.0,0.0208333333333333,19.7,69.9,2295,阴~大雨,PID,26.4,83.5,150.5,180.0,23.3,30.75,0.0,0.0,0.0,0.0,3.0,1009.9,1007.6,97.0,0.0,7.5,96.5,0.23500000000000001,0.5900000000000001,19.1,207.5,9.35,13.25,202.5,25.4,24.1,23.2,18.4,0.3995,0.415,0.41,0.299,330.5,236.7,330.5,748.8,864.3499999999999,377.75,267.75,207.8,169.9,377.75
2024-07-03 01:00:00,45476.0,0.0416666666666667,19.9,70.6,2214,阴~大雨,PID,27.6,79.0,276.0,208.0,23.6,32.0,0.0,0.0,0.0,0.0,3.0,1009.8,1007.5,94.0,0.0,11.0,93.0,0.34,0.78,20.9,203.0,10.0,12.9,201.0,26.4,24.2,23.2,18.4,0.397,0.414,0.41,0.299,484.0,420.9,484.0,867.7,974.4,543.5,472.6,233.6,309.9,543.5
2024-07-03 01:30:00,45476.0,0.0625,20.2,71.4,2129,阴~大雨,PID,28.15,77.0,327.0,233.0,23.65,32.65,0.0,0.0,0.0,0.0,3.0,1010.0,1007.7,97.0,0.0,46.5,96.5,0.395,0.89,23.049999999999997,200.0,11.2,14.350000000000001,199.0,26.95,24.299999999999997,23.2,18.4,0.396,0.4135,0.41,0.299,560.0,445.25,560.0,966.4,1060.55,614.15,489.1,255.7,358.45,614.15
2024-07-03 02:00:00,45476.0,0.0833333333333333,20.4,72.1,2207,阴~大雨,PID,28.7,75.0,378.0,258.0,23.7,33.3,0.0,0.0,0.0,0.0,3.0,1010.2,1007.9,100.0,0.0,82.0,100.0,0.45,1.0,25.2,197.0,12.4,15.8,197.0,27.5,24.4,23.2,18.4,0.395,0.413,0.41,0.299,636.0,469.6,636.0,1065.1,1146.7,684.8,505.6,277.8,407.0,684.8
2024-07-03 02:30:00,45476.0,0.104166666666667,20.7,72.8,2278,阴~大雨,PID,28.799999999999997,74.0,331.0,286.0,23.65,33.099999999999994,0.0,0.0,0.0,0.0,3.0,1010.25,1007.95,99.5,2.0,67.0,99.5,0.44,1.04,26.299999999999997,194.0,13.35,17.1,193.5,27.8,24.5,23.2,18.4,0.394,0.4125,0.41,0.299,617.0,390.25,617.0,1136.8,1203.15,654.05,414.85,302.55,351.5,654.05
2024-07-03 03:00:00,45476.0,0.125,21,73.5,2365,阴~大雨,PID,28.9,73.0,284.0,314.0,23.6,32.9,0.0,0.0,0.0,0.0,3.0,1010.3,1008.0,99.0,4.0,52.0,99.0,0.43,1.08,27.4,191.0,14.3,18.4,190.0,28.1,24.6,23.2,18.4,0.393,0.412,0.41,0.299,598.0,310.9,598.0,1208.5,1259.6,623.3,324.1,327.3,296.0,623.3
2024-07-03 03:30:00,45476.0,0.145833333333333,21.4,74.2,2274,阴~大雨,PID,29.1,71.5,240.0,331.0,23.4,33.0,0.0,0.0,0.0,0.0,2.5,1010.2,1007.9,76.0,2.0,30.5,74.5,0.42,1.15,27.4,198.0,13.25,17.15,197.0,28.25,24.75,23.2,18.4,0.3925,0.4115,0.41,0.2995,571.0,256.1,571.0,1248.4,1282.4499999999998,587.25,264.05,339.95000000000005,247.3,587.25
2024-07-03 04:00:00,45476.0,0.166666666666667,21.7,74.9,2301,阴~大雨,PID,29.3,70.0,196.0,348.0,23.2,33.1,0.0,0.0,0.0,0.0,2.0,1010.1,1007.8,53.0,0.0,9.0,50.0,0.41,1.22,27.4,205.0,12.2,15.9,204.0,28.4,24.9,23.2,18.4,0.392,0.411,0.41,0.3,544.0,201.3,544.0,1288.3,1305.3,551.2,204.0,352.6,198.6,551.2
2024-07-03 04:30:00,45476.0,0.1875,22,75.4,2314,阴~大雨,PID,30.05,67.5,347.0,319.0,23.35,34.45,0.0,0.0,0.0,0.0,2.5,1009.8,1007.5,73.0,42.5,27.0,37.0,0.5,1.38,26.85,211.0,13.05,16.95,210.5,28.85,25.0,23.2,18.4,0.3905,0.41,0.4095,0.3,666.0,354.3,666.0,1293.6,1293.05,664.1,352.1,319.25,344.79999999999995,664.1
2024-07-03 05:00:00,45476.0,0.208333333333333,22.4,75.9,2424,阴~大雨,PID,30.8,65.0,498.0,290.0,23.5,35.8,0.0,0.0,0.0,0.0,3.0,1009.5,1007.2,93.0,85.0,45.0,24.0,0.59,1.54,26.3,217.0,13.9,18.0,217.0,29.3,25.1,23.2,18.4,0.389,0.409,0.409,0.3,788.0,507.3,788.0,1298.9,1280.8,777.0,500.2,285.9,491.0,777.0
2024-07-03 05:30:00,45476.0,0.229166666666667,22.7,76.3,2223,阴~大雨,PID,30.55,67.5,339.5,298.5,23.8,35.25,0.0,0.0,0.0,0.0,2.0,1009.15,1006.85,67.5,46.0,29.5,26.0,0.49,1.42,26.85,218.0,12.950000000000001,16.95,219.0,29.3,25.25,23.2,18.4,0.388,0.4085,0.409,0.3,638.0,350.25,638.0,1269.3000000000002,1234.1999999999998,622.25,342.65,290.0,332.2,622.25
2024-07-03 06:00:00,45476.0,0.25,23,76.7,2416,阴~大雨,PID,30.3,70.0,181.0,307.0,24.1,34.7,0.0,0.0,0.0,0.0,1.0,1008.8,1006.5,42.0,7.0,14.0,28.0,0.39,1.3,27.4,219.0,12.0,15.9,221.0,29.3,25.4,23.2,18.4,0.387,0.408,0.409,0.3,488.0,193.2,488.0,1239.7,1187.6,467.5,185.1,294.1,173.4,467.5
2024-07-03 06:30:00,45476.0,0.270833333333333,23.3,76.9,2426,阴~大雨,PID,30.65,69.5,290.0,268.5,24.3,35.45,0.0,0.0,0.0,0.0,1.0,1008.5,1006.2,41.5,6.5,13.0,28.5,0.435,1.355,27.9,219.5,11.6,15.25,220.5,29.5,25.549999999999997,23.2,18.4,0.3865,0.4075,0.409,0.3,558.5,333.4,558.5,1177.2,1109.85,524.95,311.8,253.55,271.45,524.95
2024-07-03 07:00:00,45476.0,0.291666666666667,23.5,77.1,2442,阴~大雨,PID,31.0,69.0,399.0,230.0,24.5,36.2,0.0,0.0,0.0,0.0,1.0,1008.2,1005.9,41.0,6.0,12.0,29.0,0.48,1.41,28.4,220.0,11.2,14.6,220.0,29.7,25.7,23.2,18.4,0.386,0.407,0.409,0.3,629.0,473.6,629.0,1114.7,1032.1,582.4,438.5,213.0,369.5,582.4
2024-07-03 07:30:00,45476.0,0.3125,23.8,77.1,2451,阴~大雨,PID,30.75,70.0,352.5,215.0,24.65,35.5,0.6,0.6,0.0,0.0,28.0,1008.2,1005.9,58.0,10.5,24.5,43.5,0.435,1.33,29.15,215.0,13.5,17.45,215.0,29.75,25.799999999999997,23.2,18.4,0.3915,0.4065,0.409,0.3,567.5,453.95000000000005,567.5,1023.5,928.55,515.05,411.40000000000003,195.0,320.15,515.05
2024-07-03 08:00:00,45476.0,0.333333333333333,24.6,77.3,2246,阴~大雨,PID,30.5,71.0,306.0,200.0,24.8,34.8,1.2,1.2,0.0,0.0,55.0,1008.2,1005.9,75.0,15.0,37.0,58.0,0.39,1.25,29.9,210.0,15.8,20.3,210.0,29.8,25.9,23.2,18.4,0.397,0.406,0.409,0.3,506.0,434.3,506.0,932.3,825.0,447.7,384.3,177.0,270.8,447.7
2024-07-03 08:30:00,45476.0,0.354166666666667,24.7,77.1,2302,阴~大雨,PID,29.65,76.5,187.5,171.5,25.15,34.5,0.65,0.65,0.0,0.0,53.0,1008.3,1006.0,87.0,13.0,26.0,78.5,0.28,0.975,29.35,200.0,13.5,18.400000000000002,198.0,29.4,26.0,23.2,18.4,0.397,0.4055,0.4085,0.3,359.0,281.9,359.0,818.65,702.6,311.1,245.45,147.35,163.8,311.1
2024-07-03 09:00:00,45476.0,0.375,25.6,77.1,2286,阴~大雨,PID,28.8,82.0,69.0,143.0,25.5,34.2,0.1,0.1,0.0,0.0,51.0,1008.4,1006.1,99.0,11.0,15.0,99.0,0.17,0.7,28.8,190.0,11.2,16.5,186.0,29.0,26.1,23.2,18.4,0.397,0.405,0.408,0.3,212.0,129.5,212.0,705.0,580.2,174.5,106.6,117.7,56.8,174.5
2024-07-03 09:30:00,45476.0,0.395833333333333,25.6,76.7,2288,阴~大雨,PID,28.6,84.5,39.0,124.0,25.8,34.400000000000006,0.05,0.05,0.0,0.0,27.0,1008.5,1006.2,98.0,6.0,9.0,98.0,0.135,0.6,24.5,187.0,10.05,16.35,176.0,28.7,26.15,23.2,18.4,0.3965,0.405,0.408,0.3,163.0,78.05,163.0,576.7,447.35,127.25,62.599999999999994,95.7,31.549999999999997,127.25
2024-07-03 10:00:00,45476.0,0.416666666666667,25,76.1,2260,阴~大雨,PID,28.4,87.0,9.0,105.0,26.1,34.6,0.0,0.0,0.0,0.0,3.0,1008.6,1006.3,97.0,1.0,3.0,97.0,0.1,0.5,20.2,184.0,8.9,16.2,166.0,28.4,26.2,23.2,18.4,0.396,0.405,0.408,0.3,114.0,26.6,114.0,448.4,314.5,80.0,18.6,73.7,6.3,80.0
2024-07-03 10:30:00,45476.0,0.4375,25,75.6,2283,阴~大雨,PID,28.2,88.0,10.0,74.0,26.05,34.35,0.0,0.0,0.0,0.0,1.5,1008.85,1006.55,52.5,0.5,2.0,52.0,0.07500000000000001,0.45999999999999996,18.549999999999997,184.0,8.8,16.95,170.5,28.1,26.25,23.2,18.4,0.396,0.405,0.408,0.3,84.0,48.8,84.0,314.1,180.3,46.05,17.25,42.35,4.55,46.9
2024-07-03 11:00:00,45476.0,0.458333333333333,24.2,74.8,2491,阴~大雨,PID,28.0,89.0,11.0,43.0,26.0,34.1,0.0,0.0,0.0,0.0,0.0,1009.1,1006.8,8.0,0.0,1.0,7.0,0.05,0.42,16.9,184.0,8.7,17.7,175.0,27.8,26.3,23.2,18.4,0.396,0.405,0.408,0.3,54.0,71.0,54.0,179.8,46.1,12.1,15.9,11.0,2.8,13.8
